user_id,plan_type,subscription_start,subscription_end,is_active_subscription,billing_period,amount_paid,currency,upgrade_from,downgrade_to,churn_reason
4996,Free,2024-03-18,,0,,0.0,USD,,,
4997,Pro Monthly,2024-10-11,,1,Monthly,15.0,USD,,,
4998,Free,2024-10-26,,0,,0.0,USD,,,
4999,Free,2024-09-04,,0,,0.0,USD,,,
5000,Free,2024-06-30,,0,,0.0,USD,,,
5001,Pro Monthly,2024-04-12,2024-10-02,0,Monthly,15.0,USD,,,Price too high
5002,Free,2024-01-13,,0,,0.0,USD,,,
5003,Pro Monthly,2024-08-21,2024-11-01,0,Monthly,15.0,USD,,,Switched tool
5004,Free,2024-09-06,,0,,0.0,USD,,,
5005,Pro Monthly,2024-11-17,2025-02-19,0,Monthly,15.0,USD,,,Low usage
5006,Free,2024-12-12,,0,,0.0,USD,,,
5007,Pro Yearly,2024-08-04,,1,Yearly,150.0,USD,,,
5008,Free,2024-10-29,,0,,0.0,USD,,,
5009,Free,2024-09-18,,0,,0.0,USD,,,
5010,Pro Yearly,2024-04-25,,1,Yearly,150.0,USD,,,
5011,Pro Monthly,2024-12-18,,1,Monthly,15.0,USD,,,
5012,Pro Yearly,2024-02-12,2024-05-13,0,Yearly,150.0,USD,,,Low usage
5013,Pro Monthly,2024-09-04,,1,Monthly,15.0,USD,,,
5014,Free,2024-12-09,,0,,0.0,USD,,,
5015,Free,2024-08-28,,0,,0.0,USD,,,
5016,Free,2024-12-08,,0,,0.0,USD,,,
5017,Free,2024-01-21,,0,,0.0,USD,,,
5018,Free,2024-07-13,,0,,0.0,USD,,,
5019,Free,2024-10-11,,0,,0.0,USD,,,
5020,Pro Monthly,2024-10-03,2025-02-27,0,Monthly,15.0,USD,,,Price too high
5021,Free,2024-11-17,,0,,0.0,USD,,,
5022,Free,2024-06-17,,0,,0.0,USD,,,
5023,Pro Monthly,2024-10-13,,1,Monthly,15.0,USD,,,
5024,Free,2024-06-02,,0,,0.0,USD,,,
5025,Free,2024-11-14,,0,,0.0,USD,,,
5026,Free,2024-02-13,,0,,0.0,USD,,,
5027,Free,2024-04-02,,0,,0.0,USD,,,
5028,Free,2024-02-05,,0,,0.0,USD,,,
5029,Free,2024-09-13,,0,,0.0,USD,,,
5030,Pro Yearly,2024-04-07,,1,Yearly,150.0,USD,,,
5031,Teams,2024-05-24,,1,Monthly,30.0,USD,,,
5032,Free,2024-11-01,,0,,0.0,USD,,,
5033,Free,2024-05-11,,0,,0.0,USD,,,
5034,Free,2024-02-23,,0,,0.0,USD,,,
5035,Free,2024-01-08,,0,,0.0,USD,,,
5036,Free,2024-03-23,,0,,0.0,USD,,,
5037,Pro Monthly,2024-12-19,2025-01-27,0,Monthly,15.0,USD,,,Price too high
5038,Teams,2024-08-04,,1,Monthly,15.0,USD,Pro Monthly,,
5039,Teams,2025-01-14,2025-09-04,0,Monthly,15.0,USD,Pro Monthly,,Switched tool
5040,Free,2024-03-19,,0,,0.0,USD,,,
5041,Free,2024-05-08,,0,,0.0,USD,,,
5042,Free,2024-02-29,,0,,0.0,USD,,,
5043,Pro Monthly,2024-06-17,2025-01-26,0,Monthly,15.0,USD,,,Price too high
5044,Pro Monthly,2024-08-22,,1,Monthly,15.0,USD,,,
5045,Teams,2024-11-30,2025-02-07,0,Monthly,30.0,USD,,,Low usage
5046,Free,2024-05-14,,0,,0.0,USD,,,
5047,Teams,2024-11-13,2025-02-08,0,Monthly,15.0,USD,Pro Monthly,,Price too high
5048,Pro Yearly,2024-09-28,,1,Yearly,150.0,USD,,,
5049,Free,2024-04-16,,0,,0.0,USD,,,
5050,Pro Monthly,2024-12-21,,1,Monthly,15.0,USD,,,
5051,Free,2024-06-07,,0,,0.0,USD,,,
5052,Free,2024-02-25,,0,,0.0,USD,,,
5053,Free,2024-12-17,,0,,0.0,USD,,,
5054,Pro Monthly,2024-12-10,2025-04-13,0,Monthly,15.0,USD,,,Switched tool
5055,Pro Monthly,2024-02-03,,1,Monthly,15.0,USD,,,
5056,Free,2024-11-25,,0,,0.0,USD,,,
5057,Free,2024-12-11,,0,,0.0,USD,,,
5058,Pro Monthly,2024-11-19,,1,Monthly,15.0,USD,,,
5059,Pro Monthly,2024-04-12,2024-07-13,0,Monthly,15.0,USD,,,Low usage
5060,Pro Monthly,2024-08-28,,1,Monthly,15.0,USD,,,
5061,Free,2024-07-15,,0,,0.0,USD,,,
5062,Free,2024-08-14,,0,,0.0,USD,,,
5063,Free,2024-08-13,,0,,0.0,USD,,,
5064,Free,2024-08-21,,0,,0.0,USD,,,
5065,Pro Monthly,2024-07-13,,1,Monthly,15.0,USD,,,
5066,Free,2024-09-09,,0,,0.0,USD,,,
5067,Pro Yearly,2024-08-22,,1,Yearly,150.0,USD,,,
5068,Free,2024-01-07,,0,,0.0,USD,,,
5069,Free,2024-01-13,,0,,0.0,USD,,,
5070,Free,2024-12-15,,0,,0.0,USD,,,
5071,Free,2024-11-27,,0,,0.0,USD,,,
5072,Pro Monthly,2024-08-16,2025-03-09,0,Monthly,15.0,USD,,,Price too high
5073,Free,2024-03-04,,0,,0.0,USD,,,
5074,Free,2024-10-12,,0,,0.0,USD,,,
5075,Free,2024-02-22,,0,,0.0,USD,,,
5076,Pro Yearly,2024-05-30,2024-10-15,0,Yearly,150.0,USD,,,Switched tool
5077,Pro Yearly,2024-06-09,,1,Yearly,150.0,USD,,,
5078,Free,2024-01-05,,0,,0.0,USD,,,
5079,Free,2024-10-21,,0,,0.0,USD,,,
5080,Free,2024-07-05,,0,,0.0,USD,,,
5081,Free,2024-04-25,,0,,0.0,USD,,,
5082,Free,2024-07-04,,0,,0.0,USD,,,
5083,Free,2024-01-01,,0,,0.0,USD,,,
5084,Pro Monthly,2024-07-16,,1,Monthly,15.0,USD,,,
5085,Teams,2024-08-12,2024-11-27,0,Monthly,30.0,USD,,,Low usage
5086,Free,2024-05-03,,0,,0.0,USD,,,
5087,Free,2024-10-30,,0,,0.0,USD,,,
5088,Pro Yearly,2024-05-02,,1,Yearly,150.0,USD,,,
5089,Free,2024-02-20,,0,,0.0,USD,,,
5090,Free,2024-07-11,,0,,0.0,USD,,,
5091,Teams,2024-11-22,,1,Monthly,30.0,USD,,,
5092,Free,2024-05-16,,0,,0.0,USD,,,
5093,Free,2024-01-18,,0,,0.0,USD,,,
5094,Teams,2025-01-05,,1,Yearly,150.0,USD,Pro Yearly,,
5095,Free,2024-06-11,,0,,0.0,USD,,,
5096,Free,2024-03-04,,0,,0.0,USD,,,
5097,Free,2024-08-12,,0,,0.0,USD,,,
5098,Free,2024-04-26,,0,,0.0,USD,,,
5099,Free,2024-12-08,,0,,0.0,USD,,,
5100,Free,2024-04-17,,0,,0.0,USD,,,
5101,Pro Monthly,2024-08-07,,1,Monthly,15.0,USD,,,
5102,Free,2024-07-17,,0,,0.0,USD,,,
5103,Pro Monthly,2024-04-30,,1,Monthly,15.0,USD,,,
5104,Pro Yearly,2024-07-15,,1,Yearly,150.0,USD,,,
5105,Free,2024-02-09,,0,,0.0,USD,,,
5106,Free,2024-08-22,,0,,0.0,USD,,,
5107,Free,2024-10-03,,0,,0.0,USD,,,
5108,Free,2024-12-12,,0,,0.0,USD,,,
5109,Pro Monthly,2024-06-05,2024-09-19,0,Monthly,15.0,USD,,,Temporary need
5110,Free,2024-04-14,,0,,0.0,USD,,,
5111,Pro Monthly,2024-08-20,,1,Monthly,15.0,USD,,,
5112,Free,2024-09-09,,0,,0.0,USD,,,
5113,Free,2024-12-28,,0,,0.0,USD,,,
5114,Free,2024-01-10,,0,,0.0,USD,,,
5115,Free,2024-03-27,,0,,0.0,USD,,,
5116,Pro Yearly,2024-04-29,2024-11-18,0,Yearly,150.0,USD,,,Temporary need
5117,Free,2024-04-03,,0,,0.0,USD,,,
5118,Free,2024-06-18,,0,,0.0,USD,,,
5119,Free,2024-11-14,,0,,0.0,USD,,,
5120,Teams,2024-01-26,,1,Monthly,30.0,USD,,,
5121,Free,2024-10-24,,0,,0.0,USD,,,
5122,Free,2024-08-13,,0,,0.0,USD,,,
5123,Free,2024-08-12,,0,,0.0,USD,,,
5124,Free,2024-09-04,,0,,0.0,USD,,,
5125,Free,2024-02-12,,0,,0.0,USD,,,
5126,Pro Yearly,2024-10-02,2025-04-16,0,Yearly,150.0,USD,,,Low usage
5127,Free,2024-03-31,,0,,0.0,USD,,,
5128,Pro Monthly,2024-08-11,2024-09-20,0,Monthly,15.0,USD,,,Low usage
5129,Free,2024-09-04,,0,,0.0,USD,,,
5130,Pro Monthly,2024-08-26,2024-10-29,0,Monthly,15.0,USD,,,Billing issue
5131,Free,2024-04-27,,0,,0.0,USD,,,
5132,Free,2024-05-24,,0,,0.0,USD,,,
5133,Pro Yearly,2024-07-21,,1,Yearly,150.0,USD,,,
5134,Free,2024-01-16,,0,,0.0,USD,,,
5135,Free,2024-09-22,,0,,0.0,USD,,,
5136,Free,2024-02-06,,0,,0.0,USD,,,
5137,Free,2024-06-16,,0,,0.0,USD,,,
5138,Teams,2024-09-14,,1,Monthly,30.0,USD,,,
5139,Pro Monthly,2024-02-28,2024-06-27,0,Monthly,15.0,USD,,,Temporary need
5140,Free,2024-12-29,,0,,0.0,USD,,,
5141,Free,2024-05-17,,0,,0.0,USD,,,
5142,Free,2024-01-06,,0,,0.0,USD,,,
5143,Pro Monthly,2024-09-18,2024-11-26,0,Monthly,15.0,USD,,,Switched tool
5144,Free,2024-07-22,,0,,0.0,USD,,,
5145,Pro Monthly,2024-09-24,,1,Monthly,15.0,USD,,,
5146,Free,2024-10-01,,0,,0.0,USD,,,
5147,Teams,2024-07-19,,1,Monthly,15.0,USD,Pro Monthly,,
5148,Free,2024-10-28,,0,,0.0,USD,,,
5149,Free,2024-05-15,,0,,0.0,USD,,,
5150,Pro Yearly,2024-08-12,,1,Yearly,150.0,USD,,,
5151,Free,2024-02-27,,0,,0.0,USD,,,
5152,Free,2024-08-14,,0,,0.0,USD,,,
5153,Free,2024-04-05,,0,,0.0,USD,,,
5154,Teams,2024-10-07,,1,Monthly,30.0,USD,,,
5155,Free,2024-10-19,,0,,0.0,USD,,,
5156,Free,2024-11-09,,0,,0.0,USD,,,
5157,Pro Monthly,2024-12-17,,1,Monthly,15.0,USD,,,
5158,Free,2024-02-14,,0,,0.0,USD,,,
5159,Free,2024-02-20,,0,,0.0,USD,,,
5160,Pro Monthly,2024-12-16,,1,Monthly,15.0,USD,,,
5161,Free,2024-05-19,,0,,0.0,USD,,,
5162,Pro Yearly,2024-02-23,2024-04-19,0,Yearly,150.0,USD,,,Temporary need
5163,Free,2024-04-14,,0,,0.0,USD,,,
5164,Teams,2024-11-06,2025-02-26,0,Monthly,15.0,USD,Pro Monthly,,Price too high
5165,Free,2024-05-09,,0,,0.0,USD,,,
5166,Free,2024-01-29,,0,,0.0,USD,,,
5167,Pro Monthly,2024-09-26,2025-04-24,0,Monthly,15.0,USD,,,Switched tool
5168,Free,2024-03-12,,0,,0.0,USD,,,
5169,Free,2024-05-08,,0,,0.0,USD,,,
5170,Free,2024-01-02,,0,,0.0,USD,,,
5171,Free,2024-08-07,,0,,0.0,USD,,,
5172,Pro Monthly,2024-07-23,,1,Monthly,15.0,USD,,,
5173,Free,2024-11-12,,0,,0.0,USD,,,
5174,Pro Monthly,2024-06-02,2024-09-17,0,Monthly,15.0,USD,,,Low usage
5175,Free,2024-03-15,,0,,0.0,USD,,,
5176,Free,2024-03-01,,0,,0.0,USD,,,
5177,Free,2024-03-14,,0,,0.0,USD,,,
5178,Pro Monthly,2024-07-14,2024-11-01,0,Monthly,15.0,USD,,,Temporary need
5179,Free,2024-02-01,,0,,0.0,USD,,,
5180,Free,2024-05-26,,0,,0.0,USD,,,
5181,Free,2024-11-07,,0,,0.0,USD,,,
5182,Pro Monthly,2024-11-08,,1,Monthly,15.0,USD,,,
5183,Free,2024-08-20,,0,,0.0,USD,,,
5184,Free,2024-11-21,,0,,0.0,USD,,,
5185,Free,2024-10-11,,0,,0.0,USD,,,
5186,Free,2024-08-26,,0,,0.0,USD,,,
5187,Pro Monthly,2024-12-15,,1,Monthly,15.0,USD,,,
5188,Free,2024-02-15,,0,,0.0,USD,,,
5189,Free,2024-10-25,,0,,0.0,USD,,,
5190,Free,2024-04-17,,0,,0.0,USD,,,
5191,Pro Monthly,2024-10-19,2025-02-08,0,Monthly,15.0,USD,,,Low usage
5192,Free,2024-11-29,,0,,0.0,USD,,,
5193,Free,2024-06-30,,0,,0.0,USD,,,
5194,Pro Monthly,2024-03-17,2024-10-02,0,Monthly,15.0,USD,,,Billing issue
5195,Free,2024-05-15,,0,,0.0,USD,,,
5196,Free,2024-05-28,,0,,0.0,USD,,,
5197,Free,2024-12-07,,0,,0.0,USD,,,
5198,Teams,2025-01-11,,1,Monthly,15.0,USD,Pro Monthly,,
5199,Free,2024-07-26,,0,,0.0,USD,,,
5200,Free,2024-12-12,,0,,0.0,USD,,,
5201,Teams,2024-06-21,,1,Monthly,30.0,USD,,,
5202,Free,2024-05-30,,0,,0.0,USD,,,
5203,Pro Yearly,2024-11-25,,1,Yearly,150.0,USD,,,
5204,Pro Yearly,2024-10-13,,1,Yearly,150.0,USD,,,
5205,Pro Yearly,2024-07-20,2024-08-28,0,Yearly,150.0,USD,,,Price too high
5206,Free,2024-06-15,,0,,0.0,USD,,,
5207,Pro Yearly,2024-10-18,,1,Yearly,150.0,USD,,,
5208,Free,2024-10-02,,0,,0.0,USD,,,
5209,Free,2024-06-28,,0,,0.0,USD,,,
5210,Free,2024-01-12,,0,,0.0,USD,,,
5211,Free,2024-02-07,,0,,0.0,USD,,,
5212,Free,2024-02-22,,0,,0.0,USD,,,
5213,Free,2024-06-17,,0,,0.0,USD,,,
5214,Free,2024-08-12,,0,,0.0,USD,,,
5215,Pro Monthly,2024-10-27,2025-03-15,0,Monthly,15.0,USD,,,Switched tool
5216,Pro Monthly,2024-05-04,2024-06-14,0,Monthly,15.0,USD,,,Switched tool
5217,Teams,2024-11-20,,1,Monthly,30.0,USD,,,
5218,Pro Monthly,2024-09-16,2024-10-22,0,Monthly,15.0,USD,,,Low usage
5219,Free,2024-01-19,,0,,0.0,USD,,,
5220,Free,2024-05-08,,0,,0.0,USD,,,
5221,Free,2024-04-20,,0,,0.0,USD,,,
5222,Pro Yearly,2024-12-15,,1,Yearly,150.0,USD,,,
5223,Teams,2025-01-08,,1,Monthly,30.0,USD,,,
5224,Pro Yearly,2024-11-13,,1,Yearly,150.0,USD,,,
5225,Pro Yearly,2024-08-20,,1,Yearly,150.0,USD,,,
5226,Pro Monthly,2024-07-16,,1,Monthly,15.0,USD,,,
5227,Pro Monthly,2024-05-04,,1,Monthly,15.0,USD,,,
5228,Free,2024-10-09,,0,,0.0,USD,,,
5229,Free,2024-02-01,,0,,0.0,USD,,,
5230,Pro Yearly,2024-05-18,2024-11-16,0,Yearly,150.0,USD,,,Low usage
5231,Pro Monthly,2024-03-19,,1,Monthly,15.0,USD,,,
5232,Free,2024-06-29,,0,,0.0,USD,,,
5233,Pro Monthly,2024-05-22,2024-09-19,0,Monthly,15.0,USD,,,Price too high
5234,Pro Monthly,2024-04-06,,1,Monthly,15.0,USD,,,
5235,Free,2024-05-17,,0,,0.0,USD,,,
5236,Free,2024-11-10,,0,,0.0,USD,,,
5237,Free,2024-07-22,,0,,0.0,USD,,,
5238,Free,2024-10-27,,0,,0.0,USD,,,
5239,Free,2024-11-29,,0,,0.0,USD,,,
5240,Teams,2024-11-30,,1,Monthly,15.0,USD,Pro Monthly,,
5241,Free,2024-05-08,,0,,0.0,USD,,,
5242,Free,2024-11-16,,0,,0.0,USD,,,
5243,Free,2024-11-27,,0,,0.0,USD,,,
5244,Teams,2025-01-20,,1,Monthly,30.0,USD,,,
5245,Teams,2024-05-12,,1,Monthly,15.0,USD,Pro Monthly,,
5246,Pro Monthly,2024-04-22,2024-07-28,0,Monthly,15.0,USD,,,Price too high
5247,Free,2024-08-01,,0,,0.0,USD,,,
5248,Pro Monthly,2025-01-13,2025-03-20,0,Monthly,15.0,USD,,,Low usage
5249,Free,2024-11-24,,0,,0.0,USD,,,
5250,Free,2024-07-27,,0,,0.0,USD,,,
5251,Free,2024-02-24,,0,,0.0,USD,,,
5252,Pro Monthly,2024-07-13,,1,Monthly,15.0,USD,,,
5253,Pro Monthly,2024-10-07,,1,Monthly,15.0,USD,,,
5254,Pro Monthly,2024-08-24,,1,Monthly,15.0,USD,,,
5255,Pro Monthly,2024-05-17,,1,Monthly,15.0,USD,,,
5256,Pro Monthly,2024-06-16,,1,Monthly,15.0,USD,,,
5257,Free,2024-01-22,,0,,0.0,USD,,,
5258,Pro Monthly,2024-05-18,,1,Monthly,15.0,USD,,,
5259,Pro Yearly,2024-09-20,2025-03-06,0,Yearly,150.0,USD,,,Price too high
5260,Free,2024-03-29,,0,,0.0,USD,,,
5261,Free,2024-12-28,,0,,0.0,USD,,,
5262,Free,2024-01-31,,0,,0.0,USD,,,
5263,Free,2024-08-02,,0,,0.0,USD,,,
5264,Free,2024-06-30,,0,,0.0,USD,,,
5265,Pro Monthly,2024-11-06,,1,Monthly,15.0,USD,,,
5266,Pro Monthly,2024-12-11,2025-01-28,0,Monthly,15.0,USD,,,Price too high
5267,Pro Yearly,2024-08-15,2025-01-24,0,Yearly,150.0,USD,,,Switched tool
5268,Free,2024-08-18,,0,,0.0,USD,,,
5269,Free,2024-09-12,,0,,0.0,USD,,,
5270,Free,2024-07-09,,0,,0.0,USD,,,
5271,Free,2024-03-08,,0,,0.0,USD,,,
5272,Free,2024-06-05,,0,,0.0,USD,,,
5273,Free,2024-03-29,,0,,0.0,USD,,,
5274,Free,2024-06-18,,0,,0.0,USD,,,
5275,Free,2024-08-12,,0,,0.0,USD,,,
5276,Free,2024-03-17,,0,,0.0,USD,,,
5277,Free,2024-04-01,,0,,0.0,USD,,,
5278,Free,2024-10-27,,0,,0.0,USD,,,
5279,Free,2024-05-17,,0,,0.0,USD,,,
5280,Pro Monthly,2024-04-07,2024-08-10,0,Monthly,15.0,USD,,,Temporary need
5281,Pro Yearly,2024-10-29,,1,Yearly,150.0,USD,,,
5282,Free,2024-09-18,,0,,0.0,USD,,,
5283,Pro Yearly,2024-12-05,2025-02-09,0,Yearly,150.0,USD,,,Price too high
5284,Pro Monthly,2024-10-23,,1,Monthly,15.0,USD,,,
5285,Free,2024-12-28,,0,,0.0,USD,,,
5286,Free,2024-07-28,,0,,0.0,USD,,,
5287,Free,2024-04-14,,0,,0.0,USD,,,
5288,Pro Monthly,2024-11-13,,1,Monthly,15.0,USD,,,
5289,Pro Monthly,2024-05-03,,1,Monthly,15.0,USD,,,
5290,Pro Monthly,2024-05-28,2024-08-09,0,Monthly,15.0,USD,,,Price too high
5291,Free,2024-10-29,,0,,0.0,USD,,,
5292,Teams,2024-12-23,,1,Monthly,15.0,USD,Pro Monthly,,
5293,Free,2024-05-03,,0,,0.0,USD,,,
5294,Free,2024-09-23,,0,,0.0,USD,,,
5295,Free,2024-12-02,,0,,0.0,USD,,,
5296,Pro Monthly,2024-11-24,2025-07-11,0,Monthly,15.0,USD,,,Switched tool
5297,Free,2024-01-02,,0,,0.0,USD,,,
5298,Free,2024-08-30,,0,,0.0,USD,,,
5299,Pro Yearly,2024-03-15,,1,Yearly,150.0,USD,,,
5300,Pro Monthly,2024-12-02,,1,Monthly,15.0,USD,,,
5301,Pro Monthly,2024-02-05,,1,Monthly,15.0,USD,,,
5302,Pro Yearly,2025-01-11,,1,Yearly,150.0,USD,,,
5303,Pro Monthly,2024-04-04,,1,Monthly,15.0,USD,,,
5304,Pro Yearly,2024-07-06,2025-03-01,0,Yearly,150.0,USD,,,Switched tool
5305,Pro Monthly,2024-04-12,,1,Monthly,15.0,USD,,,
5306,Pro Monthly,2024-11-20,,1,Monthly,15.0,USD,,,
5307,Pro Monthly,2024-05-31,,1,Monthly,15.0,USD,,,
5308,Free,2024-09-28,,0,,0.0,USD,,,
5309,Pro Yearly,2024-02-05,,1,Yearly,150.0,USD,,,
5310,Free,2024-06-14,,0,,0.0,USD,,,
5311,Free,2024-11-28,,0,,0.0,USD,,,
5312,Pro Monthly,2024-12-29,2025-07-15,0,Monthly,15.0,USD,,,Low usage
5313,Teams,2024-04-07,,1,Monthly,30.0,USD,,,
5314,Teams,2024-06-05,,1,Monthly,30.0,USD,,,
5315,Free,2024-05-29,,0,,0.0,USD,,,
5316,Pro Monthly,2024-09-01,2024-10-10,0,Monthly,15.0,USD,,,Price too high
5317,Free,2024-07-15,,0,,0.0,USD,,,
5318,Free,2024-02-08,,0,,0.0,USD,,,
5319,Free,2024-10-05,,0,,0.0,USD,,,
5320,Pro Monthly,2024-04-15,,1,Monthly,15.0,USD,,,
5321,Free,2024-04-24,,0,,0.0,USD,,,
5322,Pro Yearly,2024-12-05,,1,Yearly,150.0,USD,,,
5323,Free,2024-09-08,,0,,0.0,USD,,,
5324,Free,2024-05-24,,0,,0.0,USD,,,
5325,Free,2024-11-29,,0,,0.0,USD,,,
5326,Free,2024-05-23,,0,,0.0,USD,,,
5327,Free,2024-07-25,,0,,0.0,USD,,,
5328,Free,2024-03-30,,0,,0.0,USD,,,
5329,Pro Monthly,2024-03-19,,1,Monthly,15.0,USD,,,
5330,Free,2024-06-28,,0,,0.0,USD,,,
5331,Free,2024-07-24,,0,,0.0,USD,,,
5332,Free,2024-10-21,,0,,0.0,USD,,,
5333,Free,2024-05-22,,0,,0.0,USD,,,
5334,Free,2024-11-22,,0,,0.0,USD,,,
5335,Pro Monthly,2024-09-19,,1,Monthly,15.0,USD,,,
5336,Teams,2024-02-26,2024-05-01,0,Yearly,150.0,USD,Pro Yearly,,Billing issue
5337,Pro Monthly,2024-10-05,,1,Monthly,15.0,USD,,,
5338,Free,2024-07-28,,0,,0.0,USD,,,
5339,Free,2024-05-22,,0,,0.0,USD,,,
5340,Free,2024-06-19,,0,,0.0,USD,,,
5341,Teams,2024-05-13,2024-07-18,0,Monthly,30.0,USD,,,Price too high
5342,Teams,2024-08-18,,1,Monthly,15.0,USD,Pro Monthly,,
5343,Free,2024-07-25,,0,,0.0,USD,,,
5344,Free,2024-06-12,,0,,0.0,USD,,,
5345,Free,2024-04-14,,0,,0.0,USD,,,
5346,Free,2024-05-25,,0,,0.0,USD,,,
5347,Teams,2024-07-22,,1,Monthly,30.0,USD,,,
5348,Free,2024-06-21,,0,,0.0,USD,,,
5349,Free,2024-04-22,,0,,0.0,USD,,,
5350,Free,2024-07-31,,0,,0.0,USD,,,
5351,Free,2024-03-23,,0,,0.0,USD,,,
5352,Free,2024-07-01,,0,,0.0,USD,,,
5353,Pro Yearly,2024-03-10,,1,Yearly,150.0,USD,,,
5354,Free,2024-06-21,,0,,0.0,USD,,,
5355,Pro Monthly,2024-11-10,2025-03-07,0,Monthly,15.0,USD,,,Low usage
5356,Free,2024-10-25,,0,,0.0,USD,,,
5357,Pro Yearly,2024-10-09,,1,Yearly,150.0,USD,,,
5358,Pro Yearly,2024-11-11,2025-04-11,0,Yearly,150.0,USD,,,Billing issue
5359,Free,2024-01-25,,0,,0.0,USD,,,
5360,Free,2024-05-04,,0,,0.0,USD,,,
5361,Pro Monthly,2024-09-16,,1,Monthly,15.0,USD,,,
5362,Pro Monthly,2024-11-16,,1,Monthly,15.0,USD,,,
5363,Free,2024-07-31,,0,,0.0,USD,,,
5364,Pro Monthly,2024-12-19,,1,Monthly,15.0,USD,,,
5365,Pro Monthly,2024-05-20,,1,Monthly,15.0,USD,,,
5366,Free,2024-02-26,,0,,0.0,USD,,,
5367,Pro Monthly,2024-02-13,,1,Monthly,15.0,USD,,,
5368,Pro Monthly,2024-09-01,2025-02-18,0,Monthly,15.0,USD,,,Price too high
5369,Pro Monthly,2024-10-12,2025-02-26,0,Monthly,15.0,USD,,,Price too high
5370,Teams,2024-05-02,,1,Monthly,30.0,USD,,,
5371,Free,2024-10-13,,0,,0.0,USD,,,
5372,Free,2024-09-26,,0,,0.0,USD,,,
5373,Pro Monthly,2024-05-25,,1,Monthly,15.0,USD,,,
5374,Free,2024-03-28,,0,,0.0,USD,,,
5375,Pro Yearly,2024-11-05,,1,Yearly,150.0,USD,,,
5376,Free,2024-09-02,,0,,0.0,USD,,,
5377,Pro Monthly,2024-03-11,,1,Monthly,15.0,USD,,,
5378,Free,2024-04-03,,0,,0.0,USD,,,
5379,Pro Monthly,2024-07-20,,1,Monthly,15.0,USD,,,
5380,Free,2024-07-05,,0,,0.0,USD,,,
5381,Teams,2024-03-23,2024-08-27,0,Monthly,30.0,USD,,,Switched tool
5382,Pro Monthly,2024-12-23,,1,Monthly,15.0,USD,,,
5383,Free,2024-05-21,,0,,0.0,USD,,,
5384,Free,2024-05-19,,0,,0.0,USD,,,
5385,Free,2024-01-23,,0,,0.0,USD,,,
5386,Pro Monthly,2024-12-13,2025-06-06,0,Monthly,15.0,USD,,,Price too high
5387,Free,2024-03-26,,0,,0.0,USD,,,
5388,Teams,2025-01-28,,1,Monthly,15.0,USD,Pro Monthly,,
5389,Free,2024-06-30,,0,,0.0,USD,,,
5390,Free,2024-11-15,,0,,0.0,USD,,,
5391,Pro Yearly,2024-03-21,,1,Yearly,150.0,USD,,,
5392,Pro Monthly,2024-03-12,,1,Monthly,15.0,USD,,,
5393,Free,2024-10-19,,0,,0.0,USD,,,
5394,Teams,2024-10-30,2025-03-17,0,Monthly,30.0,USD,,,Switched tool
5395,Teams,2024-07-27,,1,Monthly,30.0,USD,,,
5396,Pro Yearly,2024-02-05,,1,Yearly,150.0,USD,,,
5397,Free,2024-12-10,,0,,0.0,USD,,,
5398,Teams,2024-05-28,,1,Yearly,150.0,USD,Pro Yearly,,
5399,Free,2024-12-07,,0,,0.0,USD,,,
5400,Pro Monthly,2024-11-22,2025-02-02,0,Monthly,15.0,USD,,,Price too high
5401,Pro Monthly,2024-12-01,2025-05-14,0,Monthly,15.0,USD,,,Price too high
5402,Free,2024-09-08,,0,,0.0,USD,,,
5403,Free,2024-09-02,,0,,0.0,USD,,,
5404,Teams,2024-08-14,2024-09-16,0,Monthly,30.0,USD,,,Price too high
5405,Free,2024-01-10,,0,,0.0,USD,,,
5406,Free,2024-05-21,,0,,0.0,USD,,,
5407,Free,2024-09-23,,0,,0.0,USD,,,
5408,Teams,2024-11-21,,1,Monthly,30.0,USD,,,
5409,Pro Monthly,2024-08-27,2025-03-21,0,Monthly,15.0,USD,,,Low usage
5410,Free,2024-09-15,,0,,0.0,USD,,,
5411,Pro Monthly,2024-01-12,2024-08-15,0,Monthly,15.0,USD,,,Switched tool
5412,Free,2024-06-19,,0,,0.0,USD,,,
5413,Pro Monthly,2024-07-07,,1,Monthly,15.0,USD,,,
5414,Free,2024-11-21,,0,,0.0,USD,,,
5415,Free,2024-04-23,,0,,0.0,USD,,,
5416,Free,2024-03-24,,0,,0.0,USD,,,
5417,Free,2024-05-08,,0,,0.0,USD,,,
5418,Free,2024-03-03,,0,,0.0,USD,,,
5419,Free,2024-07-22,,0,,0.0,USD,,,
5420,Free,2024-08-22,,0,,0.0,USD,,,
5421,Free,2024-10-19,,0,,0.0,USD,,,
5422,Free,2024-12-20,,0,,0.0,USD,,,
5423,Free,2024-01-27,,0,,0.0,USD,,,
5424,Free,2024-03-31,,0,,0.0,USD,,,
5425,Free,2024-04-19,,0,,0.0,USD,,,
5426,Pro Monthly,2024-04-30,,1,Monthly,15.0,USD,,,
5427,Free,2024-10-28,,0,,0.0,USD,,,
5428,Pro Monthly,2024-03-14,,1,Monthly,15.0,USD,,,
5429,Pro Monthly,2024-02-21,,1,Monthly,15.0,USD,,,
5430,Free,2024-11-10,,0,,0.0,USD,,,
5431,Free,2024-12-16,,0,,0.0,USD,,,
5432,Free,2024-03-23,,0,,0.0,USD,,,
