user_id,signup_date,country,region,device_primary,acquisition_channel,persona_type,industry,is_team_account,is_student,status,last_active_date,churn_date,first_activation_date
4260,2024-01-10,Other,Other,Web,Organic,SocialMediaManager,Agency,False,False,Active,2024-09-22,,
4261,2024-03-23,UK,EMEA,Web,SEO,Creator,CreatorEconomy,True,False,Active,2024-04-13,,1711411200000000000
4262,2024-03-14,India,APAC,Android,SEO,Student,Education,False,True,Active,2024-07-03,,
4263,2024-04-16,Philippines,APAC,iOS,PaidSocial,SMBOwner,Business,False,False,Active,2024-08-22,,1713398400000000000
4264,2024-10-03,Brazil,LATAM,Android,Organic,Creator,CreatorEconomy,False,False,Active,2025-02-01,,1728172800000000000
4265,2024-08-06,US,NA,Android,Organic,Student,Education,False,True,Dormant,2025-02-01,,
4266,2024-12-27,Canada,NA,Android,Email,SMBOwner,Business,True,False,Reactivated,2025-02-01,,1735430400000000000
4267,2024-05-08,US,NA,Web,Email,SocialMediaManager,Agency,False,False,Active,2025-02-01,,1715904000000000000
4268,2024-12-04,UK,EMEA,iOS,SEO,Creator,CreatorEconomy,False,False,Active,2024-12-16,,
4269,2024-01-17,US,NA,iOS,SEO,Creator,CreatorEconomy,False,False,Dormant,2024-03-18,,1705708800000000000
4270,2024-07-03,US,NA,iOS,Organic,Creator,CreatorEconomy,False,False,Active,2024-08-22,,1720224000000000000
4271,2024-10-18,UK,EMEA,iOS,Organic,Student,Education,False,True,Active,2025-01-29,,
4272,2024-07-13,India,APAC,iOS,Organic,Creator,CreatorEconomy,False,False,Active,2024-07-26,,
4273,2024-12-06,India,APAC,Web,PaidSocial,Creator,CreatorEconomy,False,False,Active,2025-02-01,,1733788800000000000
4274,2024-04-24,India,APAC,iOS,Organic,SMBOwner,Business,False,False,Active,2024-07-29,,1714003200000000000
4275,2024-01-13,US,NA,Web,Organic,SMBOwner,Business,False,False,Active,2024-07-23,,1705622400000000000
4276,2024-10-09,US,NA,Web,Organic,Student,Education,False,True,Dormant,2025-02-01,,1728950400000000000
4277,2024-01-25,US,NA,Web,Organic,Creator,CreatorEconomy,False,False,Active,2024-09-21,,1706918400000000000
4278,2024-10-06,US,NA,Web,SEO,Student,Education,False,True,Churned,2025-02-01,1739836800000000000,1728777600000000000
4279,2024-09-24,India,APAC,Web,SEO,SocialMediaManager,Agency,False,False,Active,2024-11-01,,1727913600000000000
4280,2024-11-04,Australia,Other,Android,SEO,Creator,CreatorEconomy,False,False,Active,2025-01-08,,1731283200000000000
4281,2024-06-23,Canada,NA,Web,SEO,Creator,CreatorEconomy,False,False,Active,2025-02-01,,1719792000000000000
4282,2024-11-22,UK,EMEA,Web,SEO,Creator,CreatorEconomy,True,False,Churned,2025-02-01,1738454400000000000,1732665600000000000
4283,2024-03-02,India,APAC,Web,Referral,SocialMediaManager,Agency,False,False,Active,2025-01-25,,1709942400000000000
4284,2024-06-07,UK,EMEA,Android,Organic,Student,Education,False,True,Active,2024-06-10,,
4285,2024-02-14,US,NA,Android,Organic,SocialMediaManager,Agency,False,False,Active,2024-03-23,,
4286,2024-10-06,Australia,Other,Android,Referral,Student,Education,False,True,Reactivated,2025-02-01,,1728691200000000000
4287,2024-09-17,India,APAC,Android,PaidSocial,Creator,CreatorEconomy,False,False,Reactivated,2025-02-01,,1726963200000000000
4288,2024-10-21,Canada,NA,Android,SEO,SMBOwner,Business,False,False,Dormant,2024-10-30,,1729728000000000000
4289,2024-10-05,Other,Other,Web,Organic,SocialMediaManager,Agency,False,False,Active,2025-02-01,,1728864000000000000
4290,2024-04-22,Brazil,LATAM,Android,Organic,Student,Education,False,True,Active,2024-08-17,,
4291,2024-01-25,Brazil,LATAM,Android,Organic,SocialMediaManager,Agency,False,False,Active,2024-09-13,,
4292,2024-12-05,India,APAC,Web,Referral,Creator,CreatorEconomy,False,False,Active,2025-02-01,,1733788800000000000
4293,2024-06-28,US,NA,iOS,SEO,SMBOwner,Business,False,False,Churned,2025-01-26,1740009600000000000,1719619200000000000
4294,2024-02-04,India,APAC,Web,Organic,Student,Education,False,True,Dormant,2025-01-10,,1707696000000000000
4295,2024-12-04,US,NA,iOS,Organic,Student,Education,False,True,Active,2025-02-01,,1733529600000000000
4296,2024-12-28,Canada,NA,Web,Organic,SocialMediaManager,Agency,True,False,Dormant,2025-02-01,,1735776000000000000
4297,2024-06-11,Canada,NA,Android,Organic,Student,Education,False,True,Active,2024-07-19,,
4298,2024-10-08,Other,Other,Web,SEO,Creator,CreatorEconomy,False,False,Active,2025-01-19,,1728604800000000000
4299,2024-01-14,Other,Other,iOS,Organic,SMBOwner,Business,True,False,Active,2024-05-21,,1705363200000000000
4300,2024-02-04,India,APAC,iOS,Referral,Student,Education,False,True,Active,2024-11-06,,
4301,2024-04-10,Philippines,APAC,Web,PaidSocial,Creator,CreatorEconomy,False,False,Active,2024-09-27,,1712793600000000000
4302,2024-08-27,Brazil,LATAM,Web,Email,SocialMediaManager,Agency,False,False,Active,2025-02-01,,1724803200000000000
4303,2024-02-18,Canada,NA,Android,Referral,Student,Education,False,True,Churned,2024-04-09,1714435200000000000,
4304,2024-01-13,India,APAC,Web,Email,SMBOwner,Business,True,False,Churned,2024-05-30,1718150400000000000,1705881600000000000
4305,2024-09-01,India,APAC,Web,Email,Student,Education,False,True,Active,2025-02-01,,
4306,2024-10-08,US,NA,iOS,Organic,SocialMediaManager,Agency,False,False,Dormant,2025-02-01,,
4307,2024-09-26,India,APAC,Android,Organic,Creator,CreatorEconomy,False,False,Active,2025-02-01,,
4308,2024-10-18,India,APAC,Web,Organic,Creator,CreatorEconomy,False,False,Active,2025-02-01,,
4309,2024-10-20,India,APAC,Android,PaidSocial,SocialMediaManager,Agency,False,False,Active,2025-01-28,,1729641600000000000
4310,2024-08-07,US,NA,Web,PaidSocial,SMBOwner,Business,False,False,Active,2025-02-01,,1723766400000000000
4311,2024-07-08,UK,EMEA,iOS,Organic,Student,Education,False,True,Active,2024-08-14,,
4312,2024-11-08,India,APAC,Web,Referral,SMBOwner,Business,False,False,Dormant,2025-02-01,,1731456000000000000
4313,2024-05-07,Brazil,LATAM,Web,Referral,Student,Education,False,True,Dormant,2025-01-08,,1715299200000000000
4314,2024-02-05,India,APAC,Web,PaidSocial,SMBOwner,Business,False,False,Active,2025-01-16,,1707436800000000000
4315,2024-10-01,US,NA,iOS,SEO,Student,Education,False,True,Active,2024-11-24,,1728345600000000000
4316,2024-04-10,US,NA,Web,Organic,Creator,CreatorEconomy,False,False,Dormant,2024-05-19,,1712966400000000000
4317,2024-12-23,US,NA,Android,SEO,Creator,CreatorEconomy,False,False,Churned,2025-02-01,1739577600000000000,1734998400000000000
4318,2024-05-31,India,APAC,Android,Organic,SocialMediaManager,Agency,True,False,Active,2024-09-05,,1717632000000000000
4319,2024-11-06,Canada,NA,iOS,PaidSocial,Creator,CreatorEconomy,False,False,Active,2025-01-27,,
4320,2024-01-16,India,APAC,Web,Organic,Student,Education,False,True,Churned,2024-05-30,1719446400000000000,
4321,2024-08-28,India,APAC,iOS,Organic,SMBOwner,Business,False,False,Active,2024-12-06,,1725408000000000000
4322,2024-06-12,US,NA,iOS,SEO,Student,Education,False,True,Dormant,2025-02-01,,1718496000000000000
4323,2024-06-17,India,APAC,Web,SEO,Student,Education,True,True,Active,2024-09-25,,
4324,2024-04-06,Other,Other,Web,Organic,SMBOwner,Business,False,False,Churned,2024-07-22,1724025600000000000,1712620800000000000
4325,2024-12-20,US,NA,iOS,Email,SocialMediaManager,Agency,False,False,Churned,2025-02-01,1740182400000000000,1734739200000000000
4326,2024-05-23,India,APAC,Web,Organic,SocialMediaManager,Agency,False,False,Active,2024-08-06,,1716768000000000000
4327,2024-11-06,Australia,Other,iOS,Email,SocialMediaManager,Agency,False,False,Active,2025-02-01,,1730937600000000000
4328,2024-06-04,Canada,NA,iOS,Organic,Student,Education,False,True,Active,2024-10-07,,
4329,2024-01-18,US,NA,Web,Organic,Student,Education,False,True,Active,2024-07-03,,
4330,2024-11-16,Other,Other,Web,Email,SMBOwner,Business,False,False,Active,2025-02-01,,
4331,2024-03-08,US,NA,Web,PaidSocial,SMBOwner,Business,False,False,Active,2024-10-06,,1710028800000000000
4332,2024-04-08,India,APAC,Android,PaidSocial,Student,Education,False,True,Active,2025-01-30,,1712620800000000000
4333,2024-11-10,Australia,Other,Android,PaidSocial,SocialMediaManager,Agency,False,False,Churned,2025-02-01,1739232000000000000,1731542400000000000
4334,2024-11-22,Philippines,APAC,Android,SEO,SMBOwner,Business,False,False,Active,2025-02-01,,
4335,2024-11-30,India,APAC,Android,Referral,SMBOwner,Business,False,False,Active,2025-02-01,,1733184000000000000
4336,2024-06-04,India,APAC,iOS,Organic,Creator,CreatorEconomy,True,False,Dormant,2024-09-22,,1717804800000000000
4337,2024-10-03,UK,EMEA,Web,Referral,SocialMediaManager,Agency,False,False,Dormant,2025-01-08,,1728604800000000000
4338,2024-04-29,Canada,NA,Web,Email,SocialMediaManager,Agency,False,False,Active,2024-05-17,,1714953600000000000
4339,2024-09-27,India,APAC,Web,Referral,SMBOwner,Business,False,False,Active,2024-09-29,,1727740800000000000
4340,2024-07-02,Other,Other,Web,PaidSocial,SocialMediaManager,Agency,False,False,Active,2025-02-01,,1720051200000000000
4341,2024-01-19,India,APAC,Web,PaidSocial,Student,Education,False,True,Churned,2024-10-20,1731283200000000000,1706140800000000000
4342,2024-06-01,Brazil,LATAM,iOS,SEO,Student,Education,False,True,Active,2024-11-23,,
4343,2024-06-19,Brazil,LATAM,Web,Organic,Creator,CreatorEconomy,False,False,Active,2024-08-12,,1719014400000000000
4344,2024-04-03,India,APAC,Web,Referral,Student,Education,False,True,Churned,2024-09-08,1726790400000000000,1712275200000000000
4345,2024-05-16,US,NA,Android,PaidSocial,SMBOwner,Business,False,False,Active,2024-12-07,,1716076800000000000
4346,2024-07-02,India,APAC,Android,SEO,SMBOwner,Business,False,False,Churned,2024-11-07,1732838400000000000,1720396800000000000
4347,2024-01-19,UK,EMEA,Android,Referral,SocialMediaManager,Agency,False,False,Dormant,2024-07-18,,1705968000000000000
4348,2024-02-25,US,NA,Web,Organic,Creator,CreatorEconomy,False,False,Active,2024-08-14,,1709164800000000000
4349,2024-10-06,Australia,Other,Web,Referral,SMBOwner,Business,False,False,Churned,2024-11-19,1734134400000000000,1728864000000000000
4350,2024-05-08,US,NA,Web,Referral,Student,Education,False,True,Active,2024-06-26,,
4351,2024-08-10,US,NA,Web,Organic,Creator,CreatorEconomy,True,False,Churned,2024-08-27,1726617600000000000,
4352,2024-07-25,India,APAC,Web,Organic,SocialMediaManager,Agency,False,False,Active,2025-02-01,,1721952000000000000
4353,2024-07-20,India,APAC,Android,PaidSocial,SocialMediaManager,Agency,False,False,Active,2025-02-01,,1722038400000000000
4354,2024-05-30,US,NA,iOS,Organic,SMBOwner,Business,False,False,Active,2025-02-01,,
4355,2024-06-25,Philippines,APAC,Web,Email,SMBOwner,Business,False,False,Active,2025-02-01,,
4356,2024-10-27,Australia,Other,Web,Organic,SocialMediaManager,Agency,False,False,Active,2025-02-01,,1730419200000000000
4357,2024-12-18,US,NA,iOS,Organic,Creator,CreatorEconomy,False,False,Active,2025-02-01,,1734739200000000000
4358,2024-04-03,Other,Other,Android,Organic,SMBOwner,Business,False,False,Active,2024-12-28,,
4359,2024-09-01,India,APAC,Android,Referral,SMBOwner,Business,False,False,Active,2025-02-01,,
4360,2024-12-19,Other,Other,iOS,SEO,Student,Education,False,True,Active,2025-02-01,,
4361,2024-01-03,India,APAC,Android,Referral,Student,Education,False,True,Dormant,2024-09-09,,
4362,2024-10-13,India,APAC,Android,Email,SocialMediaManager,Agency,False,False,Dormant,2025-02-01,,1729382400000000000
4363,2024-06-30,Brazil,LATAM,Web,PaidSocial,SMBOwner,Business,False,False,Dormant,2024-12-17,,1720137600000000000
4364,2024-12-19,US,NA,iOS,Organic,SocialMediaManager,Agency,False,False,Dormant,2025-02-01,,1735344000000000000
4365,2024-07-30,Brazil,LATAM,Android,Organic,Creator,CreatorEconomy,False,False,Active,2024-10-19,,1722556800000000000
4366,2024-11-01,Canada,NA,Web,Referral,Student,Education,False,True,Active,2025-02-01,,1731196800000000000
4367,2024-03-01,India,APAC,Android,Organic,SMBOwner,Business,False,False,Dormant,2024-10-28,,1709683200000000000
4368,2024-02-21,India,APAC,Web,Referral,Creator,CreatorEconomy,False,False,Active,2024-06-03,,1709164800000000000
4369,2024-12-04,US,NA,Android,Referral,Creator,CreatorEconomy,False,False,Dormant,2025-02-01,,
4370,2024-07-11,US,NA,Web,PaidSocial,Creator,CreatorEconomy,False,False,Active,2025-02-01,,1721001600000000000
4371,2024-07-22,US,NA,Android,PaidSocial,Creator,CreatorEconomy,False,False,Active,2025-02-01,,
4372,2024-03-03,India,APAC,Android,Email,Student,Education,False,True,Active,2024-12-19,,1709596800000000000
4373,2024-03-23,India,APAC,Android,Referral,SMBOwner,Business,False,False,Dormant,2024-11-02,,1711843200000000000
4374,2024-10-25,US,NA,Android,PaidSocial,Creator,CreatorEconomy,False,False,Churned,2025-02-01,1740355200000000000,
4375,2024-04-20,India,APAC,Web,SEO,SMBOwner,Business,False,False,Active,2025-02-01,,
4376,2024-08-01,US,NA,Web,SEO,Student,Education,False,True,Dormant,2024-11-13,,
4377,2024-04-25,India,APAC,Android,Organic,Creator,CreatorEconomy,False,False,Dormant,2024-05-15,,1714348800000000000
4378,2024-04-06,Brazil,LATAM,Android,Email,Student,Education,False,True,Churned,2024-08-26,1726358400000000000,1712620800000000000
4379,2024-03-01,UK,EMEA,iOS,PaidSocial,SocialMediaManager,Agency,False,False,Churned,2024-08-01,1723075200000000000,1709769600000000000
4380,2024-12-05,India,APAC,Web,Referral,Student,Education,False,True,Active,2025-02-01,,1733616000000000000
4381,2024-12-09,Australia,Other,Android,Organic,SocialMediaManager,Agency,False,False,Active,2025-01-28,,1734134400000000000
4382,2024-02-12,US,NA,iOS,Referral,SocialMediaManager,Agency,True,False,Churned,2024-05-03,1715385600000000000,1707955200000000000
4383,2024-05-08,US,NA,Android,SEO,SocialMediaManager,Agency,False,False,Active,2025-02-01,,1715644800000000000
4384,2024-07-24,India,APAC,Web,PaidSocial,Creator,CreatorEconomy,False,False,Active,2025-01-11,,
4385,2024-05-19,US,NA,Web,Organic,SocialMediaManager,Agency,True,False,Dormant,2024-10-31,,1716681600000000000
4386,2024-09-20,Brazil,LATAM,iOS,Referral,SocialMediaManager,Agency,False,False,Active,2024-10-05,,
4387,2024-04-04,India,APAC,Web,PaidSocial,Creator,CreatorEconomy,True,False,Churned,2024-04-14,1714348800000000000,1712275200000000000
4388,2024-01-22,UK,EMEA,Web,SEO,Creator,CreatorEconomy,False,False,Active,2024-11-10,,
4389,2024-05-02,India,APAC,Android,Organic,Student,Education,False,True,Churned,2024-12-19,1736726400000000000,
4390,2024-08-06,US,NA,Web,Organic,Student,Education,False,True,Dormant,2024-12-23,,
4391,2024-03-06,US,NA,Android,Organic,SMBOwner,Business,False,False,Active,2024-07-28,,1710115200000000000
4392,2024-10-24,India,APAC,iOS,Organic,Creator,CreatorEconomy,False,False,Reactivated,2025-02-01,,1730073600000000000
4393,2024-01-05,India,APAC,iOS,SEO,SMBOwner,Business,False,False,Active,2024-10-24,,
4394,2024-01-25,US,NA,Android,SEO,Student,Education,False,True,Dormant,2024-12-13,,
4395,2024-07-04,US,NA,iOS,SEO,SMBOwner,Business,False,False,Active,2024-12-09,,1720137600000000000
4396,2024-07-05,Philippines,APAC,iOS,PaidSocial,SMBOwner,Business,False,False,Active,2024-11-26,,1720310400000000000
4397,2024-04-17,UK,EMEA,iOS,SEO,SMBOwner,Business,False,False,Dormant,2024-09-13,,
4398,2024-04-04,Brazil,LATAM,iOS,Organic,Creator,CreatorEconomy,False,False,Dormant,2024-09-24,,
4399,2024-01-26,Philippines,APAC,iOS,Referral,Creator,CreatorEconomy,True,False,Churned,2024-05-14,1716854400000000000,1706832000000000000
4400,2024-08-29,India,APAC,Web,SEO,SMBOwner,Business,False,False,Dormant,2024-12-14,,1725321600000000000
4401,2024-05-18,Brazil,LATAM,Web,PaidSocial,SMBOwner,Business,False,False,Active,2024-11-01,,
4402,2024-02-13,Other,Other,Web,Email,SMBOwner,Business,False,False,Churned,2024-12-03,1733788800000000000,1708214400000000000
4403,2024-05-25,US,NA,Android,Referral,SocialMediaManager,Agency,False,False,Churned,2024-09-06,1725926400000000000,1716681600000000000
4404,2024-12-08,UK,EMEA,iOS,SEO,SocialMediaManager,Agency,False,False,Reactivated,2025-02-01,,
4405,2024-04-05,India,APAC,iOS,SEO,SMBOwner,Business,False,False,Churned,2024-07-09,1721865600000000000,
4406,2024-11-22,India,APAC,iOS,Referral,SMBOwner,Business,False,False,Dormant,2025-02-01,,1732320000000000000
4407,2024-04-04,India,APAC,iOS,Referral,SocialMediaManager,Agency,False,False,Dormant,2024-05-15,,1712707200000000000
4408,2024-03-08,India,APAC,Android,Organic,Student,Education,True,True,Dormant,2024-09-03,,
4409,2024-04-05,US,NA,Android,PaidSocial,SMBOwner,Business,True,False,Active,2024-12-17,,
4410,2024-04-27,UK,EMEA,Android,Referral,SMBOwner,Business,True,False,Churned,2024-12-29,1737590400000000000,1714521600000000000
4411,2024-02-14,India,APAC,Web,Referral,SocialMediaManager,Agency,False,False,Active,2024-09-30,,1708646400000000000
4412,2024-08-02,India,APAC,Android,Organic,SocialMediaManager,Agency,False,False,Active,2025-02-01,,1723248000000000000
4413,2024-05-01,India,APAC,Android,SEO,Student,Education,False,True,Active,2024-12-07,,
4414,2024-09-19,Other,Other,Web,SEO,Creator,CreatorEconomy,True,False,Active,2025-02-01,,1727136000000000000
4415,2024-06-28,Brazil,LATAM,Android,Organic,Creator,CreatorEconomy,False,False,Dormant,2025-02-01,,1719705600000000000
4416,2024-06-10,India,APAC,Android,PaidSocial,SMBOwner,Business,False,False,Active,2025-02-01,,1718150400000000000
4417,2024-06-20,Brazil,LATAM,Android,SEO,SocialMediaManager,Agency,False,False,Active,2024-10-06,,
4418,2024-02-27,Brazil,LATAM,iOS,Organic,SMBOwner,Business,False,False,Active,2024-10-16,,1709510400000000000
4419,2024-09-17,Brazil,LATAM,Web,Organic,SocialMediaManager,Agency,False,False,Dormant,2025-01-13,,1726876800000000000
4420,2024-02-08,Brazil,LATAM,iOS,Referral,Creator,CreatorEconomy,False,False,Active,2024-10-24,,1708128000000000000
4421,2024-09-20,US,NA,Web,Referral,Student,Education,False,True,Active,2025-01-29,,1726963200000000000
4422,2024-12-30,India,APAC,Web,Referral,Student,Education,True,True,Active,2025-02-01,,1735603200000000000
4423,2024-10-05,Brazil,LATAM,Android,Email,SMBOwner,Business,False,False,Reactivated,2025-02-01,,1728345600000000000
4424,2024-06-15,Brazil,LATAM,iOS,Email,Student,Education,False,True,Active,2025-02-01,,
4425,2024-04-24,India,APAC,iOS,SEO,SMBOwner,Business,False,False,Churned,2024-11-07,1732924800000000000,1714608000000000000
4426,2024-11-14,US,NA,Web,Organic,Creator,CreatorEconomy,False,False,Active,2025-02-01,,1732060800000000000
4427,2024-04-03,US,NA,Android,Referral,Student,Education,False,True,Active,2025-02-01,,
4428,2024-06-25,US,NA,iOS,PaidSocial,SocialMediaManager,Agency,True,False,Churned,2025-02-01,1740355200000000000,1719964800000000000
4429,2024-10-08,UK,EMEA,iOS,Organic,SMBOwner,Business,False,False,Dormant,2024-10-20,,1729036800000000000
4430,2024-12-02,India,APAC,Web,Email,Creator,CreatorEconomy,True,False,Active,2025-02-01,,1733788800000000000
4431,2024-12-02,US,NA,Web,Organic,SocialMediaManager,Agency,False,False,Active,2025-02-01,,1733788800000000000
4432,2024-02-02,India,APAC,Android,Email,Student,Education,False,True,Active,2024-06-04,,
4433,2024-11-23,India,APAC,iOS,SEO,SMBOwner,Business,False,False,Active,2025-02-01,,1733097600000000000
4434,2024-02-11,US,NA,Web,Organic,SocialMediaManager,Agency,True,False,Active,2024-08-20,,1707955200000000000
4435,2024-08-01,US,NA,Android,Referral,Creator,CreatorEconomy,False,False,Active,2024-10-03,,
4436,2024-12-05,US,NA,iOS,Referral,SMBOwner,Business,False,False,Active,2025-02-01,,1733875200000000000
4437,2024-08-27,India,APAC,Android,PaidSocial,Student,Education,True,True,Active,2025-02-01,,
4438,2024-12-11,US,NA,Android,PaidSocial,Creator,CreatorEconomy,False,False,Churned,2025-02-01,1740441600000000000,1734566400000000000
4439,2024-05-05,India,APAC,iOS,Organic,SocialMediaManager,Agency,False,False,Active,2024-12-25,,1715126400000000000
4440,2024-04-24,India,APAC,Web,Organic,Student,Education,True,True,Active,2025-01-24,,
4441,2024-04-29,Australia,Other,Web,Organic,SMBOwner,Business,False,False,Active,2024-08-09,,1714521600000000000
4442,2024-05-09,UK,EMEA,Web,Organic,Creator,CreatorEconomy,False,False,Reactivated,2024-10-12,,
4443,2024-09-06,US,NA,Android,Organic,SMBOwner,Business,False,False,Active,2025-02-01,,1725753600000000000
4444,2024-06-14,UK,EMEA,Web,SEO,Student,Education,False,True,Active,2025-02-01,,
4445,2024-09-26,India,APAC,Web,Organic,SMBOwner,Business,False,False,Churned,2025-02-01,1738713600000000000,1727395200000000000
4446,2024-05-31,India,APAC,Web,SEO,Student,Education,False,True,Active,2024-09-13,,
4447,2024-04-22,US,NA,Android,Organic,SocialMediaManager,Agency,False,False,Active,2024-06-08,,1713830400000000000
4448,2024-03-10,Australia,Other,iOS,Organic,SocialMediaManager,Agency,False,False,Dormant,2024-09-02,,
4449,2024-07-20,UK,EMEA,Android,Email,Student,Education,False,True,Active,2024-11-06,,
4450,2024-11-23,Australia,Other,Android,Email,SocialMediaManager,Agency,False,False,Active,2025-02-01,,1732838400000000000
4451,2024-11-09,Philippines,APAC,iOS,Referral,Creator,CreatorEconomy,False,False,Active,2025-02-01,,1731888000000000000
4452,2024-04-02,India,APAC,Android,Organic,Student,Education,False,True,Reactivated,2024-09-01,,
4453,2024-06-23,Philippines,APAC,Android,PaidSocial,Creator,CreatorEconomy,False,False,Reactivated,2025-02-01,,1719532800000000000
4454,2024-09-14,UK,EMEA,Web,Organic,SMBOwner,Business,False,False,Dormant,2025-02-01,,1726704000000000000
4455,2024-08-11,US,NA,Web,SEO,SocialMediaManager,Agency,False,False,Active,2024-10-10,,1723420800000000000
4456,2024-01-25,US,NA,Web,Referral,Student,Education,False,True,Active,2024-03-22,,
4457,2024-08-03,US,NA,Android,Organic,Student,Education,False,True,Churned,2025-02-01,1738800000000000000,1723161600000000000
4458,2024-01-15,India,APAC,iOS,Email,Student,Education,False,True,Dormant,2024-04-13,,1705708800000000000
4459,2024-02-12,India,APAC,Web,PaidSocial,SMBOwner,Business,False,False,Active,2025-01-18,,1708300800000000000
4460,2024-08-26,India,APAC,Web,Organic,Creator,CreatorEconomy,False,False,Reactivated,2025-01-04,,1724976000000000000
4461,2024-02-07,India,APAC,iOS,Organic,Creator,CreatorEconomy,False,False,Churned,2024-02-18,1710720000000000000,
4462,2024-05-03,India,APAC,iOS,Referral,Student,Education,False,True,Active,2024-08-10,,
4463,2024-08-02,India,APAC,Android,SEO,Student,Education,True,True,Dormant,2025-02-01,,1722729600000000000
4464,2024-08-27,Other,Other,Web,Organic,Student,Education,False,True,Churned,2024-10-29,1731456000000000000,1724803200000000000
4465,2024-06-11,India,APAC,Android,Organic,Creator,CreatorEconomy,False,False,Active,2024-11-24,,
4466,2024-02-04,Other,Other,Web,Email,Student,Education,True,True,Churned,2024-11-28,1733356800000000000,
4467,2024-10-18,US,NA,Android,Organic,Student,Education,False,True,Active,2025-02-01,,
4468,2024-12-12,India,APAC,Android,Email,SMBOwner,Business,False,False,Active,2025-02-01,,1734652800000000000
4469,2024-11-20,India,APAC,iOS,PaidSocial,SMBOwner,Business,False,False,Churned,2025-02-01,1739404800000000000,
4470,2024-09-30,India,APAC,Web,Organic,Student,Education,False,True,Churned,2025-02-01,1738886400000000000,
4471,2024-05-26,US,NA,iOS,Organic,SMBOwner,Business,False,False,Active,2024-08-06,,1716768000000000000
4472,2024-11-15,India,APAC,Web,Referral,Student,Education,False,True,Churned,2025-02-01,1740182400000000000,1731801600000000000
4473,2024-06-27,Brazil,LATAM,Web,SEO,Student,Education,False,True,Dormant,2024-08-11,,1719964800000000000
4474,2024-02-19,US,NA,iOS,Organic,Student,Education,True,True,Churned,2024-04-18,1714521600000000000,1708992000000000000
4475,2024-11-06,US,NA,Android,Organic,SocialMediaManager,Agency,True,False,Active,2025-02-01,,1731628800000000000
4476,2024-04-26,US,NA,Android,Referral,Creator,CreatorEconomy,False,False,Reactivated,2024-08-12,,1714435200000000000
4477,2024-12-08,UK,EMEA,Web,PaidSocial,SocialMediaManager,Agency,False,False,Dormant,2025-02-01,,1734393600000000000
4478,2024-05-14,Other,Other,Web,SEO,Creator,CreatorEconomy,False,False,Dormant,2024-06-22,,
4479,2024-11-13,US,NA,Web,Organic,SocialMediaManager,Agency,False,False,Active,2025-02-01,,1732060800000000000
4480,2024-07-15,India,APAC,Android,SEO,SMBOwner,Business,False,False,Active,2024-08-18,,
4481,2024-06-19,Other,Other,Web,Referral,Creator,CreatorEconomy,False,False,Active,2025-02-01,,
4482,2024-04-18,Other,Other,iOS,Organic,SocialMediaManager,Agency,False,False,Active,2024-08-27,,1713571200000000000
4483,2024-11-01,Australia,Other,Android,Email,Creator,CreatorEconomy,False,False,Churned,2025-02-01,1740096000000000000,
4484,2024-01-23,Australia,Other,iOS,Referral,SMBOwner,Business,False,False,Active,2024-10-24,,1706486400000000000
4485,2024-06-20,US,NA,iOS,Organic,SMBOwner,Business,False,False,Active,2025-02-01,,1719273600000000000
4486,2024-05-14,US,NA,Android,Referral,Student,Education,False,True,Active,2024-10-06,,
4487,2024-07-17,US,NA,Android,PaidSocial,SMBOwner,Business,False,False,Dormant,2025-02-01,,1721260800000000000
4488,2024-04-02,UK,EMEA,iOS,PaidSocial,SocialMediaManager,Agency,False,False,Active,2024-10-26,,
4489,2024-08-30,Brazil,LATAM,Web,Organic,Creator,CreatorEconomy,True,False,Churned,2024-10-17,1729296000000000000,
4490,2024-05-20,US,NA,Web,Email,Creator,CreatorEconomy,False,False,Active,2024-07-05,,1716768000000000000
4491,2024-03-09,US,NA,Android,SEO,SocialMediaManager,Agency,False,False,Active,2025-02-01,,1710460800000000000
4492,2024-03-12,Australia,Other,Web,Referral,Creator,CreatorEconomy,False,False,Active,2025-01-27,,1710460800000000000
4493,2024-09-11,India,APAC,Android,Organic,Creator,CreatorEconomy,False,False,Active,2025-02-01,,1726704000000000000
4494,2024-04-05,UK,EMEA,iOS,Organic,SMBOwner,Business,False,False,Dormant,2024-08-03,,1712534400000000000
4495,2024-04-22,Australia,Other,Android,Email,Student,Education,False,True,Dormant,2024-12-25,,
4496,2024-08-16,India,APAC,Web,SEO,Student,Education,False,True,Active,2024-10-24,,1724025600000000000
4497,2024-04-30,India,APAC,Web,Organic,Student,Education,False,True,Dormant,2025-02-01,,
4498,2024-05-21,India,APAC,Web,Referral,Student,Education,False,True,Reactivated,2024-09-27,,
4499,2024-03-30,India,APAC,Web,Organic,Creator,CreatorEconomy,False,False,Dormant,2024-08-21,,
4500,2024-05-06,US,NA,Android,Referral,Student,Education,True,True,Dormant,2025-02-01,,
4501,2024-09-09,Canada,NA,Android,Email,SMBOwner,Business,True,False,Active,2025-02-01,,
4502,2024-07-13,US,NA,Android,Organic,SMBOwner,Business,False,False,Active,2025-02-01,,1721088000000000000
4503,2024-12-30,UK,EMEA,Android,SEO,SMBOwner,Business,False,False,Active,2025-02-01,,1735776000000000000
4504,2024-10-08,India,APAC,Web,Email,Student,Education,False,True,Active,2024-11-21,,
4505,2024-01-07,Brazil,LATAM,Web,Email,SMBOwner,Business,False,False,Active,2024-07-18,,1705363200000000000
